acceptor,tin_reagents,ring_b1,ring_b2,chain1,chain2,PCE
O-IDTBR,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,11.292375564575195
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*Cl,11.291643142700195
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,11.290811538696287
Y6,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,11.290502548217772
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,11.290315628051758
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*C#N,11.29017448425293
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,11.289767265319824
ZY-4Cl,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.289695739746094
ITIC-4F,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.289443969726562
ITIC-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)c2nsnc12,-,-,11.289369583129885
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cc(*)c(*)s1,-,*Cl,11.289164543151855
ITIC-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,11.288660049438477
ZY-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c2nsnc2c1*,-,*F,11.286066055297852
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.285028457641602
Y7,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,11.28472137451172
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.284517288208008
N2200,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)c2nsnc12,-,-,11.283721923828123
N2200,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*C#N,11.28269100189209
Y7,*c1cc2sc(*)cc2s1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,11.282428741455078
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.281002044677734
Y7,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)s1,-,-,11.279260635375977
ITIC,*c1cc2sc(*)cc2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,11.279026985168455
ITIC-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*C#N,11.278907775878906
Y6,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cnc(*)c2nsnc12,-,-,11.2788724899292
ITIC,*c1cc2sc(*)cc2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,11.278583526611328
Y6,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1ccc(*)c2nsnc12,-,-,11.278204917907717
Y6,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,11.277932167053224
ITIC-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.27632999420166
Y6,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cnc(*)c2nsnc12,-,-,11.27558135986328
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)c2nsnc12,-,-,11.275157928466797
ZY-4Cl,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,11.274097442626951
Y6,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1ccc(*)c2nsnc12,-,-,11.273777961730955
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)cn1,-,-,11.273727416992188
Y12,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.272197723388672
O-IDTBR,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)c2nsnc12,-,-,11.272075653076172
O-IDTBR,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)c2nsnc12,-,-,11.2709321975708
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cnc(*)cn1,-,-,11.270379066467283
ITIC,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,11.269452095031738
N2200,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)c2nsnc12,-,-,11.268301010131836
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cnc(*)c2nsnc12,-,-,11.267728805541992
N2200,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*C#N,11.26672649383545
i-IEICO-4F,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,11.266637802124023
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)c2nsnc12,-,-,11.266579627990724
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.266104698181152
i-IEICO-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)s1,*CC(CC)CCCC,-,11.26585292816162
ITIC-Th1,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.265615463256836
i-IEICO-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.265132904052734
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,11.264932632446287
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,11.26426887512207
i-IEICO-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,11.263457298278809
i-IEICO-4F,*c1cc2sc(*)cc2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*Cl,11.263319969177246
ITIC,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.262700080871582
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1ccc(*)s1,*CC(CC)CCCC,-,11.262462615966797
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.262371063232422
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,11.262323379516602
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.261401176452637
Y6,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c2nsnc2c1*,-,*F,11.26115608215332
i-IEICO-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,11.260791778564451
ITIC-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)c2nsnc12,-,-,11.260729789733888
N2200,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)c2nsnc12,-,-,11.26021671295166
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,11.26008129119873
Y12,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)c2nsnc12,-,-,11.259773254394531
i-IEICO-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,11.259284019470217
i-IEICO-4F,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.258758544921877
N2200,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*Cl,11.258481979370115
ZY-4Cl,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.257635116577148
ITIC-Th1,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.256536483764648
BTP-eC9,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)cn1,-,-,11.256258964538574
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cnc(*)cn1,-,-,11.25568389892578
ITIC-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*C#N,11.255517959594728
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)c2nsnc12,-,-,11.255104064941406
Y7,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*Cl,11.254423141479492
N2200,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*Cl,11.25358772277832
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,11.252171516418455
ITIC-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,11.25100326538086
ZY-4Cl,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.25087833404541
L8-BO,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*C#N,11.250697135925291
L8-BO,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c2nsnc2c1*,-,*F,11.24892234802246
ITIC-4F,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,11.24817943572998
Y7,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1ccc(*)s1,-,-,11.247491836547852
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)c2nsnc12,-,-,11.245532035827637
ITIC-4F,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cc(*)c(*)s1,-,*Cl,11.245061874389648
BTP-eC9,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.244023323059082
Y12,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.243978500366213
ITIC-4Cl,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,11.24224853515625
ITIC,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,11.241798400878906
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.241488456726074
i-IEICO-4F,*c1cc2sc(*)cc2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,11.241348266601562
N2200,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*C#N,11.240127563476562
i-IEICO-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,11.240123748779297
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*C#N,11.23999309539795
N2200,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c2nsnc2c1*,-,*F,11.239768028259276
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cc(*)c(*)s1,-,*Cl,11.239424705505373
ITIC-4F,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cc(*)c(*)s1,-,*C#N,11.239351272583008
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)c2nsnc12,-,-,11.239130020141602
